epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
183,67707.8,0.0078,0.96153,1.38678,0.85193,0.85907,0.92108,0.66463,0.00824,0.66025,1.44119,0.000991,0.000991,0.000991
184,68111.6,0.00779,0.96087,1.38688,0.85326,0.85883,0.92148,0.66547,0.00823,0.65894,1.44068,0.0009415,0.0009415,0.0009415
185,68491.8,0.0078,0.95248,1.38702,0.85256,0.85973,0.92145,0.66572,0.00822,0.65806,1.44032,0.000892,0.000892,0.000892
186,68900.7,0.00777,0.96475,1.38577,0.85281,0.86028,0.92194,0.66548,0.00822,0.65731,1.43982,0.0008425,0.0008425,0.0008425
187,69290.2,0.00781,0.95812,1.39328,0.85299,0.85832,0.92195,0.6666,0.00821,0.65626,1.43934,0.000793,0.000793,0.000793
188,69731.1,0.00776,0.9547,1.3847,0.85607,0.85937,0.92275,0.66739,0.00821,0.65565,1.43878,0.0007435,0.0007435,0.0007435
189,70138.5,0.00776,0.94847,1.38159,0.85826,0.8585,0.92299,0.66812,0.0082,0.6548,1.43837,0.000694,0.000694,0.000694
190,70568.9,0.00774,0.95976,1.38086,0.85747,0.85888,0.92223,0.66789,0.00819,0.65386,1.43784,0.0006445,0.0006445,0.0006445
191,70873.8,0.00614,0.4952,1.24208,0.85741,0.85908,0.92224,0.66792,0.00819,0.65271,1.43748,0.000595,0.000595,0.000595
192,71139.7,0.00597,0.47919,1.22119,0.85761,0.85945,0.92228,0.66789,0.00818,0.65155,1.43686,0.0005455,0.0005455,0.0005455
193,71402.9,0.00593,0.46686,1.21573,0.8587,0.85912,0.92225,0.66846,0.00817,0.65047,1.43631,0.000496,0.000496,0.000496
194,71668.7,0.00584,0.46351,1.2063,0.86084,0.85985,0.92276,0.66852,0.00817,0.64918,1.43584,0.0004465,0.0004465,0.0004465
195,71949.9,0.00587,0.46416,1.21184,0.8593,0.86088,0.92305,0.66984,0.00816,0.6482,1.43507,0.000397,0.000397,0.000397
196,72232.6,0.0058,0.46138,1.20559,0.8614,0.86178,0.9234,0.6705,0.00815,0.64725,1.43417,0.0003475,0.0003475,0.0003475
197,72514.4,0.00576,0.45134,1.20072,0.86022,0.86233,0.9234,0.67108,0.00814,0.64613,1.43353,0.000298,0.000298,0.000298
198,72798.2,0.00571,0.44971,1.1895,0.86166,0.86362,0.92405,0.67137,0.00813,0.64494,1.43269,0.0002485,0.0002485,0.0002485
199,73065.8,0.00569,0.44863,1.18757,0.86034,0.86467,0.92432,0.67195,0.00812,0.64398,1.43183,0.000199,0.000199,0.000199
200,73326.5,0.00565,0.44251,1.18479,0.85919,0.86562,0.92462,0.67188,0.00811,0.64297,1.43102,0.0001495,0.0001495,0.0001495
